IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,skor_status_wilayah,skor_karakteristik_khusus,sektor_pertanian,sektor_industri,sektor_jasa,status_perkotaan,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,kelengkapan_kesehatan,kelengkapan_ekonomi,cluster,total_penduduk,total_kk,cluster_label,cluster_label_detail,final_label
3506080008,KEDIRI,NGANCAR,KUNJANG,2,-7.9400536,2,112.1322781,100.0,100.0,0.0,79.45096242978948,50.83333333333333,53.18181818181819,12.227656736327257,100.0,100.0,0.0,40.0,100.0,100.0,75.0,0.0,0.0,1,0,0,0,1,1,1,2,0,1,2,0,0,8996,2249,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506080009,KEDIRI,NGANCAR,JAGUL,2,-7.9247135,2,112.1426094,100.0,75.0,0.0,80.35305588481098,58.33333333333333,0.9090909090909092,11.459129106187929,100.0,100.0,0.0,0.0,100.0,50.0,68.75,0.0,0.0,1,0,0,0,1,1,1,2,0,0,2,2,0,5236,1309,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506080010,KEDIRI,NGANCAR,BABADAN,2,-7.913330255,2,112.1954223,100.0,75.0,0.0,76.3031048467522,50.83333333333333,36.81818181818182,5.177514792899409,100.0,100.0,0.0,0.0,100.0,75.0,62.5,0.0,35.0,1,0,0,0,1,1,0,2,0,1,2,0,0,6760,1690,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090001,KEDIRI,PLOSOKLATEN,GONDANG,1,-7.8778014,2,112.1161521,100.0,75.0,15.0,75.62417549522036,50.83333333333333,41.36363636363636,15.58846453624318,100.0,100.0,100.0,0.0,100.0,50.0,75.0,60.0,0.0,0,0,1,1,1,1,1,4,1,0,2,2,2,5132,1283,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3506090002,KEDIRI,PLOSOKLATEN,KAYUNAN,1,-7.8775344,2,112.1265106,100.0,75.0,15.0,77.81537282941778,58.33333333333333,54.09090909090909,5.859375,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,2,0,1,2,0,0,5120,1280,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090003,KEDIRI,PLOSOKLATEN,PANJER,1,-7.8605099,2,112.1210713,100.0,75.0,15.0,76.62437557883919,50.83333333333333,40.45454545454545,17.74847870182556,100.0,100.0,80.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,4,0,0,2,1,0,1972,493,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090004,KEDIRI,PLOSOKLATEN,JARAK,1,-7.868606,2,112.142724,100.0,100.0,15.0,76.33596761739133,73.33333333333333,35.90909090909091,13.107721639656816,100.0,100.0,40.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,3,0,0,2,0,0,12588,3147,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090005,KEDIRI,PLOSOKLATEN,SEPAWON,2,-7.9136051,2,112.2420658,100.0,75.0,0.0,81.46399501642108,50.83333333333333,1.818181818181818,6.165919282511212,100.0,100.0,0.0,0.0,100.0,100.0,81.25,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,8920,2230,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090006,KEDIRI,PLOSOKLATEN,PLOSOKIDUL,1,-7.8612811,2,112.1457835,100.0,100.0,15.0,80.83786094607689,43.33333333333333,43.18181818181818,5.360205831903945,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,0.0,0,0,1,1,1,1,1,2,0,0,2,0,2,4664,1166,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3506090007,KEDIRI,PLOSOKLATEN,BRENGGOLO,1,-7.8505424,2,112.1295798,100.0,75.0,15.0,75.68866340572163,73.33333333333333,43.18181818181818,17.1990171990172,100.0,100.0,40.0,0.0,100.0,50.0,75.0,60.0,0.0,0,0,1,1,1,1,1,3,0,0,3,3,2,8140,2035,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3506090008,KEDIRI,PLOSOKLATEN,PLOSOLOR,1,-7.8618756,2,112.1544879,100.0,100.0,15.0,76.56003342928777,30.0,0.0,20.292207792207797,100.0,100.0,60.0,0.0,100.0,50.0,75.0,60.0,0.0,0,0,1,1,1,0,1,4,1,1,2,2,2,6160,1540,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3506090009,KEDIRI,PLOSOKLATEN,WONOREJO TRISULO,1,-7.8678842,2,112.2030782,100.0,75.0,0.0,76.12531793102261,43.33333333333333,60.45454545454545,14.052120592743998,100.0,100.0,40.0,0.0,100.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,3,0,1,2,0,0,7828,1957,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090010,KEDIRI,PLOSOKLATEN,PRANGGANG,1,-7.8527479,2,112.1707057,100.0,100.0,6.25,77.0616515209825,60.0,5.454545454545455,5.03693754197448,100.0,100.0,40.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,0,1,3,0,1,3,3,0,17868,4467,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090011,KEDIRI,PLOSOKLATEN,PUNJUL,1,-7.8460167,2,112.1578139,100.0,75.0,6.25,77.36598743939021,43.33333333333333,2.7272727272727275,4.344803614876608,100.0,100.0,0.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,2,0,1,2,0,0,11508,2877,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090012,KEDIRI,PLOSOKLATEN,KLANDERAN,1,-7.8361132,2,112.129479,100.0,75.0,6.25,78.47524428084105,30.0,35.90909090909091,12.264150943396224,100.0,100.0,0.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,0,1,2,0,0,2,0,0,5300,1325,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090013,KEDIRI,PLOSOKLATEN,DONGANTI,1,-7.8393588,2,112.1178883,100.0,75.0,6.25,78.52782890029835,30.0,0.9090909090909092,5.506607929515419,100.0,100.0,0.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,0,0,1,0,1,1,0,0,908,227,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090014,KEDIRI,PLOSOKLATEN,KAWEDUSAN,1,-7.8322268,2,112.1211553,100.0,75.0,6.25,76.17342460378498,73.33333333333333,35.90909090909091,5.072137060414788,100.0,100.0,80.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,4,0,0,2,0,0,8872,2218,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506090015,KEDIRI,PLOSOKLATEN,SUMBERAGUNG,1,-7.8313889,2,112.1775232,100.0,100.0,6.25,75.52242348820741,73.33333333333333,4.545454545454546,3.986662800811829,100.0,100.0,20.0,40.0,100.0,75.0,68.75,60.0,0.0,1,0,0,1,1,1,1,3,1,1,2,2,0,13796,3449,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100001,KEDIRI,GURAH,NGLUMBANG,1,-7.8710482,2,112.1001394,100.0,75.0,33.75,80.61044470759097,70.0,36.81818181818182,9.218289085545722,100.0,100.0,0.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,0,0,2712,678,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100002,KEDIRI,GURAH,BLIMBING,1,-7.8626578,2,112.1038599,100.0,75.0,18.75,77.85692181250835,50.83333333333333,38.63636363636363,9.604829857299672,100.0,100.0,0.0,40.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,1,0,3644,911,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100003,KEDIRI,GURAH,NGASEM,1,-7.8527832,2,112.1050733,100.0,75.0,33.75,79.98951501786743,30.0,36.81818181818182,15.576323987538942,100.0,100.0,0.0,0.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,1,0,1,2,0,0,2,0,0,2568,642,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100004,KEDIRI,GURAH,BANGKOK,1,-7.839433,2,112.1097364,100.0,75.0,93.75,76.64017851585811,70.0,35.90909090909091,7.680491551459293,100.0,100.0,0.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,2,0,7812,1953,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100005,KEDIRI,GURAH,BESUK,1,-7.8310116,2,112.0982935,100.0,75.0,21.25,76.78867904357818,22.5,36.81818181818182,4.786215698787492,100.0,100.0,0.0,40.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,0,0,1,2,0,0,2,1,0,6268,1567,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100006,KEDIRI,GURAH,BOGEM,1,-7.8421948,2,112.0954239,100.0,75.0,21.25,78.59433195856249,0.0,5.454545454545455,6.73249551166966,100.0,100.0,0.0,40.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,0,0,1,2,0,0,2,0,0,4456,1114,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100007,KEDIRI,GURAH,TURUS,1,-7.8301078,2,112.090431,100.0,75.0,51.25,76.34236592973517,30.0,40.45454545454545,5.986590038314176,100.0,60.0,100.0,60.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,0,1,4,1,0,2,3,0,4176,1044,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100008,KEDIRI,GURAH,BANYUANYAR,1,-7.8278184,2,112.0938065,100.0,75.0,40.0,52.80136599942068,7.5,0.9090909090909092,5.830223880597014,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,0,0,1,2,0,0,1,0,0,4288,1072,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100009,KEDIRI,GURAH,GABRU,1,-7.8269836,2,112.0841423,100.0,75.0,21.25,78.48614435483461,0.0,41.36363636363636,7.77363184079602,100.0,60.0,0.0,0.0,50.0,50.0,68.75,60.0,0.0,0,0,1,1,0,0,1,2,0,0,2,2,0,3216,804,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100010,KEDIRI,GURAH,WONOJOYO,1,-7.8199083,2,112.0804422,100.0,75.0,15.0,76.94373097176631,0.0,48.63636363636363,3.6407766990291264,100.0,100.0,40.0,0.0,50.0,50.0,68.75,60.0,0.0,0,0,1,1,0,0,1,3,0,0,2,2,0,12360,3090,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100011,KEDIRI,GURAH,KRANGGAN,1,-7.8201887,2,112.0693823,100.0,75.0,21.25,75.6103789332071,13.333333333333332,38.63636363636363,11.432926829268292,100.0,100.0,0.0,40.0,50.0,50.0,68.75,60.0,0.0,0,0,1,1,0,1,1,2,0,0,2,1,0,2624,656,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100012,KEDIRI,GURAH,GURAH,1,-7.8124897,2,112.0884447,100.0,100.0,15.0,76.89368219740135,7.5,37.72727272727273,21.67630057803468,100.0,100.0,80.0,40.0,50.0,50.0,68.75,60.0,0.0,0,0,1,1,0,0,1,4,0,0,3,3,0,7612,1903,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100013,KEDIRI,GURAH,SUMBERCANGKRING,1,-7.8136141,2,112.0998039,100.0,75.0,33.75,79.53192134695449,30.0,38.63636363636363,9.986684420772304,100.0,100.0,80.0,40.0,100.0,75.0,68.75,60.0,30.0,0,0,1,1,1,0,1,4,0,0,2,1,2,6008,1502,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3506100014,KEDIRI,GURAH,TIRU KIDUL,1,-7.8190302,2,112.1346773,100.0,75.0,21.25,75.5010117369668,37.5,38.63636363636363,11.886886886886888,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,0,1,2,0,0,2,2,0,7992,1998,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100015,KEDIRI,GURAH,TIRU LOR,1,-7.8099142,2,112.1347435,70.0,75.0,15.0,75.0880018857547,43.33333333333333,36.81818181818182,11.538461538461537,80.0,100.0,80.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,4,0,1,2,0,0,9100,2275,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100016,KEDIRI,GURAH,TAMBAKREJO,1,-7.7989713,2,112.1156637,100.0,75.0,46.25,75.73712919768752,43.33333333333333,37.72727272727273,4.6023564064801175,100.0,100.0,0.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,0,0,5432,1358,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100017,KEDIRI,GURAH,GEMPOLAN,1,-7.8004512,2,112.0988207,100.0,100.0,40.0,78.91825730841617,37.5,35.90909090909091,13.97949673811743,100.0,100.0,0.0,0.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,1,0,1,2,0,0,2,1,0,4292,1073,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100018,KEDIRI,GURAH,KERKEP,1,-7.8028534,2,112.0957331,100.0,100.0,81.25,77.63426697489382,13.333333333333332,40.45454545454545,23.49624060150376,100.0,100.0,80.0,0.0,50.0,50.0,68.75,60.0,0.0,0,0,1,1,0,1,1,4,0,0,2,1,0,2128,532,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100019,KEDIRI,GURAH,SUKOREJO,1,-7.7963963,2,112.1029232,100.0,100.0,21.25,75.91626677387612,30.0,36.81818181818182,16.209000762776505,80.0,100.0,20.0,0.0,100.0,75.0,68.75,60.0,0.0,1,0,0,1,1,0,1,3,1,1,2,1,0,5244,1311,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100020,KEDIRI,GURAH,GAYAM,1,-7.7851052,2,112.118033,100.0,100.0,21.25,77.01935162916934,43.33333333333333,35.90909090909091,7.804995196926033,100.0,100.0,0.0,0.0,50.0,75.0,68.75,60.0,0.0,1,0,0,1,1,1,1,2,0,1,2,1,0,8328,2082,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506100021,KEDIRI,GURAH,ADAN-ADAN,1,-7.7761201,2,112.1242889,100.0,100.0,21.25,75.86762422575052,43.33333333333333,6.363636363636363,8.125677139761647,100.0,100.0,40.0,40.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,3,0,0,3,1,0,7384,1846,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110001,KEDIRI,PUNCU,SATAK,2,-7.8594581,2,112.243172,100.0,100.0,15.0,75.45363509839561,43.33333333333333,37.72727272727273,6.608761329305136,100.0,100.0,0.0,0.0,50.0,75.0,75.0,0.0,65.0,1,0,0,0,1,1,1,1,0,1,2,1,0,5296,1324,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110002,KEDIRI,PUNCU,PUNCU,2,-7.8641417,2,112.2678217,99.7420230821453,75.0,21.25,76.42711815747812,58.33333333333333,3.636363636363636,6.364562118126273,80.0,100.0,40.0,0.0,83.33500000000001,87.5,68.75,0.0,65.0,1,0,0,0,1,1,1,3,0,1,3,1,0,11784,2946,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110003,KEDIRI,PUNCU,ASMOROBANGUN,1,-7.8402135,2,112.2636574,100.0,100.0,15.0,75.0,64.16666666666666,53.40909090909091,9.118762766267873,100.0,100.0,80.0,0.0,50.0,75.0,81.25,60.0,30.0,1,0,0,1,1,1,1,4,0,0,2,2,0,13708,3427,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110004,KEDIRI,PUNCU,WONOREJO,1,-7.8131936,2,112.2485428,100.0,100.0,15.0,75.58093373983876,58.33333333333333,35.0,4.080522306855277,100.0,100.0,0.0,0.0,100.0,100.0,75.0,60.0,65.0,1,0,0,1,1,1,1,2,0,1,2,2,0,11028,2757,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110005,KEDIRI,PUNCU,MANGGIS,2,-7.8300653,2,112.2234625,100.0,100.0,15.0,76.19882808438282,92.5,12.727272727272728,3.5455404979514658,100.0,100.0,40.0,0.0,100.0,75.0,68.75,0.0,65.0,1,0,0,0,1,1,1,3,0,1,2,1,0,12692,3173,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110006,KEDIRI,PUNCU,SIDOMULYO,1,-7.8212584,2,112.1843946,100.0,75.0,15.0,75.38445374957644,71.66666666666666,10.90909090909091,7.201152184349495,100.0,100.0,40.0,0.0,83.33500000000001,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,3,0,0,2,1,0,8332,2083,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110007,KEDIRI,PUNCU,WATUGEDE,1,-7.8042448,2,112.1836783,100.0,100.0,15.0,76.70097102881844,85.0,35.90909090909091,12.74426508071368,100.0,100.0,0.0,0.0,100.0,50.0,81.25,60.0,35.0,1,0,0,1,1,1,1,2,0,0,2,2,0,4708,1177,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506110008,KEDIRI,PUNCU,GADUNGAN,1,-7.7940133,2,112.2102917,100.0,100.0,15.0,75.70768571966042,65.83333333333333,65.0,3.755744079179923,80.0,100.0,40.0,75.0,83.33500000000001,75.0,68.75,60.0,35.0,0,0,1,1,1,1,1,3,0,1,2,2,2,22632,5658,Semi-Perkotaan Sangat Maju,Semi-Perkotaan Sangat Maju - Industri,Desa Industrial Maju
3506120001,KEDIRI,KEPUNG,KEBONREJO,2,-7.8591433,2,112.2870967,99.95500562429696,75.0,33.75,79.05363017059028,70.0,35.90909090909091,5.62429696287964,80.0,100.0,0.0,0.0,100.0,100.0,81.25,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,1,0,7112,1778,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120002,KEDIRI,KEPUNG,BESOWO,2,-7.8528337,2,112.3001728,100.0,75.0,0.0,78.89025968512567,30.0,44.09090909090909,8.99604174163368,100.0,100.0,80.0,40.0,100.0,100.0,68.75,0.0,65.0,1,0,0,0,1,0,1,4,0,1,2,0,0,11116,2779,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120003,KEDIRI,KEPUNG,KAMPUNGBARU,2,-7.8316983,2,112.280995,100.0,75.0,15.0,76.49990184759426,43.33333333333333,0.9090909090909092,4.88599348534202,100.0,100.0,0.0,40.0,100.0,50.0,81.25,0.0,30.0,1,0,0,0,1,1,1,2,0,1,2,0,0,12280,3070,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120004,KEDIRI,KEPUNG,SIMAN,1,-7.8093474,2,112.2901262,100.0,75.0,15.0,75.0,50.83333333333333,36.81818181818182,11.645962732919257,100.0,100.0,40.0,0.0,50.0,75.0,68.75,60.0,30.0,1,0,0,1,1,1,1,3,0,0,2,2,0,9016,2254,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120005,KEDIRI,KEPUNG,BRUMBUNG,1,-7.8031102,2,112.2981241,70.0,75.0,23.75,77.89252844302067,50.83333333333333,0.0,7.739938080495357,100.0,100.0,40.0,0.0,100.0,50.0,75.0,60.0,30.0,1,0,0,1,1,1,1,3,0,1,2,3,0,7752,1938,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120006,KEDIRI,KEPUNG,KEPUNG,1,-7.8091295,2,112.2690371,70.0,100.0,68.75,77.57111673919431,73.33333333333333,57.95454545454545,10.916095890410958,100.0,100.0,100.0,0.0,100.0,75.0,75.0,60.0,0.0,1,0,0,1,1,1,1,4,1,1,3,3,0,23360,5840,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120007,KEDIRI,KEPUNG,KRENCENG,1,-7.7885331,2,112.2462221,70.0,75.0,15.0,81.62572337513545,43.33333333333333,38.63636363636363,10.435301132975551,100.0,100.0,80.0,35.0,100.0,50.0,75.0,60.0,35.0,1,0,0,1,1,1,1,4,0,0,2,1,0,13416,3354,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120008,KEDIRI,KEPUNG,KENCONG,1,-7.7771328,2,112.2325936,100.0,75.0,0.0,81.30139402267767,43.33333333333333,51.36363636363636,6.182553956834532,100.0,100.0,80.0,35.0,50.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,4,0,0,2,2,0,8896,2224,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120009,KEDIRI,KEPUNG,KELING,1,-7.772051,2,112.2546538,100.0,75.0,15.0,79.49176291872922,58.33333333333333,35.90909090909091,12.591575091575091,100.0,60.0,40.0,0.0,100.0,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,3,0,1,3,2,0,8736,2184,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506120010,KEDIRI,KEPUNG,DAMARWULAN,1,-7.7630475,2,112.2748139,100.0,68.75,0.0,79.1831234870859,43.33333333333333,56.13636363636363,4.44003343083995,100.0,100.0,100.0,0.0,100.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,4,1,1,2,1,0,19144,4786,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130001,KEDIRI,KANDANGAN,KLAMPISAN,1,-7.7574719,2,112.2703605,100.0,75.0,15.0,75.90795596413574,43.33333333333333,3.636363636363636,3.306878306878307,100.0,100.0,100.0,0.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,4,1,1,1,0,0,10584,2646,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130002,KEDIRI,KANDANGAN,KANDANGAN,1,-7.7551126,2,112.2826279,100.0,100.0,50.0,26.08830338166955,86.66666666666666,45.90909090909091,16.579691237225482,40.0,100.0,80.0,40.0,50.0,50.0,75.0,60.0,0.0,0,0,1,1,1,1,1,4,0,0,3,3,3,18396,4599,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3506130003,KEDIRI,KANDANGAN,MLANCU,2,-7.7637373,2,112.3199451,100.0,75.0,15.0,77.33610606875065,65.83333333333333,41.36363636363636,7.292882147024503,100.0,100.0,0.0,35.0,83.33500000000001,50.0,68.75,0.0,65.0,1,0,0,0,1,1,1,2,0,1,2,0,0,6856,1714,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130004,KEDIRI,KANDANGAN,MEDOWO,2,-7.7533865,2,112.3526703,70.0,68.75,15.0,76.25301711462265,79.16666666666666,41.36363636363636,19.12378303198887,100.0,100.0,40.0,0.0,83.33500000000001,50.0,91.25,0.0,30.0,1,0,0,0,1,1,1,3,0,1,2,1,0,5752,1438,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130005,KEDIRI,KANDANGAN,BANARAN,1,-7.7536792,2,112.3023248,100.0,75.0,15.0,76.10153667175753,43.33333333333333,4.545454545454546,18.053645116918844,100.0,100.0,0.0,0.0,83.33500000000001,50.0,75.0,60.0,65.0,1,0,0,1,1,1,1,2,0,1,2,0,0,5816,1454,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130006,KEDIRI,KANDANGAN,BUKUR,1,-7.7428715,2,112.2862376,100.0,75.0,15.0,77.15273430206378,43.33333333333333,1.818181818181818,13.440860215053766,100.0,100.0,0.0,0.0,50.0,50.0,68.75,60.0,65.0,1,0,0,1,1,1,1,2,0,1,2,0,0,1488,372,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130007,KEDIRI,KANDANGAN,KASREMAN,1,-7.7368127,2,112.2774333,100.0,100.0,15.0,75.6248573348687,70.0,37.72727272727273,3.9013732833957553,100.0,60.0,80.0,0.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,4,0,0,2,0,0,6408,1602,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130008,KEDIRI,KANDANGAN,KEMIRI,1,-7.745718,2,112.2590726,100.0,100.0,15.0,30.561230280331408,43.33333333333333,37.72727272727273,10.416666666666668,40.0,60.0,40.0,0.0,50.0,50.0,68.75,60.0,0.0,1,0,0,1,1,1,1,3,0,0,2,0,3,2880,720,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3506130009,KEDIRI,KANDANGAN,KARANGTENGAH,1,-7.7400908,2,112.2549652,100.0,100.0,15.0,66.93687364361222,85.0,2.7272727272727275,5.188679245283019,88.51107744320018,100.0,40.0,0.0,33.335,75.0,68.75,60.0,0.0,1,0,0,1,1,1,1,3,0,1,2,1,0,10600,2650,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130010,KEDIRI,KANDANGAN,JERUKWANGI,1,-7.7253035,2,112.2785626,100.0,100.0,75.0,76.31713348744691,50.83333333333333,5.454545454545455,34.53947368421053,100.0,100.0,0.0,0.0,83.33500000000001,50.0,75.0,60.0,0.0,1,0,0,1,1,1,1,2,0,0,2,0,0,3040,760,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
3506130011,KEDIRI,KANDANGAN,JERUKGULUNG,1,-7.7298683,2,112.2835659,99.95055624227442,75.0,15.0,30.19689751783751,43.33333333333333,0.9090909090909092,18.541409147095177,40.0,100.0,0.0,0.0,100.0,50.0,68.75,60.0,65.0,1,0,0,1,1,1,1,2,0,1,2,0,3,3236,809,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Tertinggal Prioritas
3506130012,KEDIRI,KANDANGAN,JLUMBANG,2,-7.7305212,2,112.3002974,100.0,75.0,15.0,75.0,43.33333333333333,36.81818181818182,8.223684210526315,100.0,100.0,0.0,0.0,100.0,75.0,75.0,0.0,65.0,1,0,0,0,1,1,1,1,0,1,1,0,0,608,152,Perdesaan Maju,Perdesaan Maju - Pertanian,Desa Agraris Berkembang
