IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,jumlah_bts,jumlah_operator,sinyal_telepon,sinyal_internet,ada_bts,ada_operator,ada_sinyal_telepon,ada_internet,skor_bts,skor_operator,skor_infrastruktur_telkom,ada_warnet,komputer_desa,internet_kantordesa,sid,ada_komputer,ada_internet_desa,ada_sid,skor_digitalisasi_pemdes,skor_digital_readiness,kategori_digital,cluster,label
3505090008,BLITAR,TALUN,PASIRHARJO,1,-8.0865883,2,112.2602343,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505090009,BLITAR,TALUN,KENDALREJO,2,-8.084373,2,112.254841,4,6,100,100.0,100,100,100,100,100.0,85.71428571428571,97.14285714285714,100,100,100,100.0,100,100,100,100.0,98.85714285714286,Tinggi,0,Digital Lengkap
3505090010,BLITAR,TALUN,KAMULAN,1,-8.0799701,2,112.2874142,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,0,100,100,0.0,100,100,0,70.0,60.85714285714286,Sedang,4,"Infrastruktur Maju, SID minim"
3505090011,BLITAR,TALUN,TALUN,1,-8.0899042,2,112.28612,1,7,75,100.0,100,100,100,100,25.0,100.0,73.75,100,100,100,0.0,100,100,0,70.0,74.5,Sedang,4,"Infrastruktur Maju, SID minim"
3505090012,BLITAR,TALUN,BAJANG,1,-8.0904746,2,112.2959819,0,6,100,100.0,0,100,100,100,0.0,85.71428571428571,72.14285714285714,100,100,100,0.0,100,100,0,70.0,73.85714285714286,Sedang,4,"Infrastruktur Maju, SID minim"
3505090013,BLITAR,TALUN,KAWERON,1,-8.0827425,2,112.3055644,1,6,75,100.0,100,100,100,100,25.0,85.71428571428571,70.89285714285714,0,100,100,0.0,100,100,0,70.0,63.35714285714286,Sedang,4,"Infrastruktur Maju, SID minim"
3505090014,BLITAR,TALUN,JAJAR,1,-8.0719135,2,112.2958203,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,0,100,100,50.0,100,100,100,85.0,68.35714285714286,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3505100001,BLITAR,SELOPURO,MRONJO,1,-8.1283802,2,112.2806942,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,50.0,100,100,100,85.0,79.71428571428571,Tinggi,0,Digital Lengkap
3505100002,BLITAR,SELOPURO,MANDESAN,1,-8.145736,2,112.2937496,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505100003,BLITAR,SELOPURO,SELOPURO,1,-8.1433221,2,112.3087459,4,5,75,100.0,100,100,100,100,100.0,71.42857142857143,86.78571428571428,100,100,100,100.0,100,100,100,100.0,94.71428571428572,Tinggi,0,Digital Lengkap
3505100004,BLITAR,SELOPURO,PLOSO,1,-8.1437878,2,112.3256629,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505100005,BLITAR,SELOPURO,JATITENGAH,1,-8.1376743,2,112.3023961,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,0.0,100,100,0,70.0,72.21428571428571,Sedang,4,"Infrastruktur Maju, SID minim"
3505100006,BLITAR,SELOPURO,JAMBEWANGI,1,-8.1297117,2,112.3055902,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505100007,BLITAR,SELOPURO,TEGALREJO,1,-8.1170733,2,112.3191583,3,5,75,100.0,100,100,100,100,75.0,71.42857142857143,80.53571428571428,100,100,100,100.0,100,100,100,100.0,92.21428571428572,Tinggi,0,Digital Lengkap
3505100008,BLITAR,SELOPURO,POPOH,1,-8.1236646,2,112.3387008,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505110001,BLITAR,KESAMBEN,SIRAMAN,1,-8.1434319,2,112.3366542,1,6,75,100.0,100,100,100,100,25.0,85.71428571428571,70.89285714285714,100,100,100,100.0,100,100,100,100.0,88.35714285714286,Tinggi,0,Digital Lengkap
3505110002,BLITAR,KESAMBEN,JUGO,1,-8.1632158,2,112.3667375,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,0,100,100,100.0,100,100,100,100.0,75.85714285714286,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505110003,BLITAR,KESAMBEN,KESAMBEN,1,-8.146625,2,112.3675012,3,6,75,100.0,100,100,100,100,75.0,85.71428571428571,83.39285714285714,100,100,100,100.0,100,100,100,100.0,93.35714285714286,Tinggi,0,Digital Lengkap
3505110004,BLITAR,KESAMBEN,PAGERGUNUNG,1,-8.1412715,2,112.3778456,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,100,100,100,100.0,100,100,100,100.0,85.85714285714286,Tinggi,0,Digital Lengkap
3505110005,BLITAR,KESAMBEN,SUKOANYAR,2,-8.137343,2,112.3929878,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,100,100.0,100,100,100,100.0,83.57142857142857,Tinggi,0,Digital Lengkap
3505110006,BLITAR,KESAMBEN,PAGERWOJO,1,-8.1342457,2,112.3777743,2,6,75,100.0,100,100,100,100,50.0,85.71428571428571,77.14285714285714,0,100,100,100.0,100,100,100,100.0,80.85714285714286,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505110007,BLITAR,KESAMBEN,TAPAKREJO,2,-8.1087141,2,112.4031308,0,2,25,100.0,0,100,100,100,0.0,28.57142857142857,38.214285714285715,100,100,100,100.0,100,100,100,100.0,75.28571428571428,Tinggi,0,Digital Lengkap
3505110008,BLITAR,KESAMBEN,TEPAS,2,-8.0989454,2,112.3929342,1,3,75,100.0,100,100,100,100,25.0,42.857142857142854,62.32142857142857,100,100,100,100.0,100,100,100,100.0,84.92857142857143,Tinggi,0,Digital Lengkap
3505110009,BLITAR,KESAMBEN,KEMIRIGEDE,2,-8.0769,2,112.4096983,1,4,25,60.0,100,100,100,100,25.0,57.14285714285714,40.17857142857143,0,100,100,100.0,100,100,100,100.0,66.07142857142857,Sedang,1,Infrastruktur Lemah
3505110010,BLITAR,KESAMBEN,BUMIREJO,2,-8.0602631,2,112.4277446,1,4,25,60.0,100,100,100,100,25.0,57.14285714285714,40.17857142857143,0,100,100,100.0,100,100,100,100.0,66.07142857142857,Sedang,1,Infrastruktur Lemah
3505120001,BLITAR,SELOREJO,POHGAJIH,2,-8.1541171,2,112.4184471,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,0,100,100,100.0,100,100,100,100.0,77.71428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505120002,BLITAR,SELOREJO,SELOREJO,1,-8.1391038,2,112.4258363,4,5,100,100.0,100,100,100,100,100.0,71.42857142857143,94.28571428571428,0,100,100,100.0,100,100,100,100.0,87.71428571428572,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505120003,BLITAR,SELOREJO,NGRECO,1,-8.1385025,2,112.449698,1,6,100,100.0,100,100,100,100,25.0,85.71428571428571,78.39285714285714,0,100,100,100.0,100,100,100,100.0,81.35714285714286,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505120004,BLITAR,SELOREJO,BORO,2,-8.1089062,2,112.4454915,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505120005,BLITAR,SELOREJO,OLAK ALEN,1,-8.1351242,2,112.4325238,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,0,100,100,100.0,100,100,100,100.0,75.85714285714286,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505120006,BLITAR,SELOREJO,SUMBER AGUNG,2,-8.1176419,2,112.4281775,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,100,100,100,100.0,100,100,100,100.0,89.07142857142857,Tinggi,0,Digital Lengkap
3505120007,BLITAR,SELOREJO,BANJARSARI,2,-8.1115007,2,112.4113184,3,6,100,100.0,100,100,100,100,75.0,85.71428571428571,90.89285714285714,100,100,100,100.0,100,100,100,100.0,96.35714285714286,Tinggi,0,Digital Lengkap
3505120008,BLITAR,SELOREJO,NGRENDENG,2,-8.091045,2,112.427191,1,5,75,60.0,100,100,100,100,25.0,71.42857142857143,58.035714285714285,0,100,100,100.0,100,100,100,100.0,73.21428571428572,Sedang,1,Infrastruktur Lemah
3505120009,BLITAR,SELOREJO,SIDOMULYO,2,-8.0940246,2,112.4494933,0,4,100,100.0,0,100,100,100,0.0,57.14285714285714,66.42857142857143,0,100,100,100.0,100,100,100,100.0,76.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505120010,BLITAR,SELOREJO,AMPELGADING,2,-8.0467146,2,112.4451605,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,0,100,100,100.0,100,100,100,100.0,72.42857142857143,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3505130001,BLITAR,DOKO,SLOROK,2,-8.1132638,2,112.3449204,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3505130002,BLITAR,DOKO,GENENGAN,2,-8.0966989,2,112.3568807,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3505130003,BLITAR,DOKO,JAMBEPAWON,2,-8.0852903,2,112.3855624,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,50.0,100,100,100,85.0,80.21428571428571,Tinggi,0,Digital Lengkap
3505130004,BLITAR,DOKO,SIDOREJO,2,-8.0720048,2,112.3823174,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3505130005,BLITAR,DOKO,DOKO,2,-8.084369,2,112.3715236,2,5,100,100.0,100,100,100,100,50.0,71.42857142857143,81.78571428571428,100,100,100,100.0,100,100,100,100.0,92.71428571428572,Tinggi,0,Digital Lengkap
3505130006,BLITAR,DOKO,SURU,2,-8.0933228,2,112.3520575,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3505130007,BLITAR,DOKO,PLUMBANGAN,1,-8.076752,2,112.3406008,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3505130008,BLITAR,DOKO,SUMBER URIP,2,-8.0372718,2,112.3886554,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,100,100.0,100,100,100,100.0,83.57142857142857,Tinggi,0,Digital Lengkap
3505130009,BLITAR,DOKO,RESAPOMBO,1,-8.0458759,2,112.418031,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3505130010,BLITAR,DOKO,KALIMANIS,2,-8.0491537,2,112.434365,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3505140001,BLITAR,WLINGI,KLEMUNAN,1,-8.0969642,2,112.3353164,2,6,75,100.0,100,100,100,100,50.0,85.71428571428571,77.14285714285714,0,100,100,0.0,100,100,0,70.0,65.85714285714286,Sedang,4,"Infrastruktur Maju, SID minim"
3505140002,BLITAR,WLINGI,WLINGI,1,-8.0806232,2,112.3347695,2,6,100,100.0,100,100,100,100,50.0,85.71428571428571,84.64285714285714,0,100,100,0.0,100,100,0,70.0,68.85714285714286,Sedang,4,"Infrastruktur Maju, SID minim"
3505140003,BLITAR,WLINGI,TANGKIL,1,-8.0951767,2,112.3257614,3,6,100,100.0,100,100,100,100,75.0,85.71428571428571,90.89285714285714,100,100,100,0.0,100,100,0,70.0,81.35714285714286,Tinggi,4,"Infrastruktur Maju, SID minim"
3505140004,BLITAR,WLINGI,BERU,1,-8.0846752,2,112.3223882,3,6,100,100.0,100,100,100,100,75.0,85.71428571428571,90.89285714285714,0,100,100,0.0,100,100,0,70.0,71.35714285714286,Sedang,4,"Infrastruktur Maju, SID minim"
3505140005,BLITAR,WLINGI,BABADAN,1,-8.0712254,2,112.3274343,3,6,75,100.0,100,100,100,100,75.0,85.71428571428571,83.39285714285714,100,100,100,0.0,100,100,0,70.0,78.35714285714286,Tinggi,4,"Infrastruktur Maju, SID minim"
3505140006,BLITAR,WLINGI,TEMBALANG,1,-8.070414,2,112.3342829,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3505140007,BLITAR,WLINGI,NGADIRENGGO,2,-8.0560259,2,112.3372539,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505140008,BLITAR,WLINGI,TEGALASRI,2,-8.0407123,2,112.3453743,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3505140009,BLITAR,WLINGI,BALEREJO,2,-8.029885,2,112.3771758,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3505150001,BLITAR,GANDUSARI,SUMBERAGUNG,2,-8.0438565,2,112.2790123,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,100,100,100,100.0,100,100,100,100.0,89.71428571428571,Tinggi,0,Digital Lengkap
3505150002,BLITAR,GANDUSARI,GONDANG,1,-8.0680215,2,112.282947,2,6,75,100.0,100,100,100,100,50.0,85.71428571428571,77.14285714285714,0,100,100,100.0,100,100,100,100.0,80.85714285714286,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505150003,BLITAR,GANDUSARI,KOTES,2,-8.0554784,2,112.2844936,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,0,100,100,100.0,100,100,100,100.0,74.71428571428572,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3505150004,BLITAR,GANDUSARI,TAMBAKAN,1,-8.0566007,2,112.3001626,1,5,100,100.0,100,100,100,100,25.0,71.42857142857143,75.53571428571428,100,100,100,100.0,100,100,100,100.0,90.21428571428571,Tinggi,0,Digital Lengkap
3505150005,BLITAR,GANDUSARI,BUTUN,2,-8.045008,2,112.3234157,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,0,100,100,100.0,100,100,100,100.0,74.71428571428572,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3505150006,BLITAR,GANDUSARI,GANDUSARI,1,-8.0458199,2,112.3096062,3,5,100,100.0,100,100,100,100,75.0,71.42857142857143,88.03571428571428,100,100,100,100.0,100,100,100,100.0,95.21428571428572,Tinggi,0,Digital Lengkap
3505150007,BLITAR,GANDUSARI,SUKOSEWU,1,-8.0452468,2,112.2935391,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3505150008,BLITAR,GANDUSARI,GADUNGAN,2,-8.0290373,2,112.3059145,2,4,75,100.0,100,100,100,100,50.0,57.14285714285714,71.42857142857143,0,100,100,100.0,100,100,100,100.0,78.57142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505150009,BLITAR,GANDUSARI,NGARINGAN,2,-8.0263546,2,112.3224851,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3505150010,BLITAR,GANDUSARI,SOSO,2,-8.0273239,2,112.3434957,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,100,100,100,100.0,100,100,100,100.0,89.07142857142857,Tinggi,0,Digital Lengkap
3505150011,BLITAR,GANDUSARI,SLUMBUNG,2,-8.0127956,2,112.3493193,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3505150012,BLITAR,GANDUSARI,SEMEN,1,-8.0045126,2,112.3533274,1,6,75,100.0,100,100,100,100,25.0,85.71428571428571,70.89285714285714,100,100,100,100.0,100,100,100,100.0,88.35714285714286,Tinggi,0,Digital Lengkap
3505150013,BLITAR,GANDUSARI,TULUNGREJO,2,-7.9751298,2,112.3595312,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,100,100.0,100,100,100,100.0,83.57142857142857,Tinggi,0,Digital Lengkap
3505150014,BLITAR,GANDUSARI,KRISIK,2,-7.9629527,2,112.3652388,1,4,100,100.0,100,100,100,100,25.0,57.14285714285714,72.67857142857143,100,100,100,100.0,100,100,100,100.0,89.07142857142857,Tinggi,0,Digital Lengkap
3505160001,BLITAR,GARUM,POJOK,1,-8.0745218,2,112.2048371,3,5,100,100.0,100,100,100,100,75.0,71.42857142857143,88.03571428571428,100,100,100,50.0,100,100,100,85.0,87.71428571428572,Tinggi,4,"Infrastruktur Maju, SID minim"
3505160002,BLITAR,GARUM,SUMBERDIREN,1,-8.073039,2,112.2143952,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,0,100,100,0.0,100,100,0,70.0,62.71428571428571,Sedang,4,"Infrastruktur Maju, SID minim"
3505160003,BLITAR,GARUM,GARUM,1,-8.0789929,2,112.2172499,1,5,100,100.0,100,100,100,100,25.0,71.42857142857143,75.53571428571428,100,100,100,0.0,100,100,0,70.0,75.21428571428571,Tinggi,4,"Infrastruktur Maju, SID minim"
3505160004,BLITAR,GARUM,TINGAL,2,-8.0902266,2,112.2253314,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,100.0,100,100,100,100.0,87.71428571428571,Tinggi,0,Digital Lengkap
3505160005,BLITAR,GARUM,BENCE,1,-8.1399264,2,112.2202864,0,5,100,100.0,0,100,100,100,0.0,71.42857142857143,69.28571428571428,100,100,100,0.0,100,100,0,70.0,72.71428571428571,Sedang,4,"Infrastruktur Maju, SID minim"
3505160006,BLITAR,GARUM,TAWANGSARI,1,-8.0698515,2,112.2207846,2,5,100,100.0,100,100,100,100,50.0,71.42857142857143,81.78571428571428,100,100,100,0.0,100,100,0,70.0,77.71428571428572,Tinggi,4,"Infrastruktur Maju, SID minim"
3505160007,BLITAR,GARUM,SLOROK,1,-8.0408122,2,112.2466607,4,5,100,100.0,100,100,100,100,100.0,71.42857142857143,94.28571428571428,100,100,100,100.0,100,100,100,100.0,97.71428571428572,Tinggi,0,Digital Lengkap
3505160008,BLITAR,GARUM,SIDODADI,1,-8.0391478,2,112.2461435,4,5,75,100.0,100,100,100,100,100.0,71.42857142857143,86.78571428571428,0,100,100,50.0,100,100,100,85.0,77.21428571428572,Tinggi,4,"Infrastruktur Maju, SID minim"
3505160009,BLITAR,GARUM,KARANGREJO,2,-8.0176616,2,112.2519885,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,0,100,100,0.0,100,100,0,70.0,62.21428571428571,Sedang,4,"Infrastruktur Maju, SID minim"
3505170001,BLITAR,NGLEGOK,BANGSRI,1,-8.0549551,2,112.1801215,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,100,100,100,100.0,100,100,100,100.0,86.07142857142857,Tinggi,0,Digital Lengkap
3505170002,BLITAR,NGLEGOK,JIWUT,1,-8.0542224,2,112.2065541,1,6,100,100.0,100,100,100,100,25.0,85.71428571428571,78.39285714285714,100,100,100,0.0,100,100,0,70.0,76.35714285714286,Tinggi,4,"Infrastruktur Maju, SID minim"
3505170003,BLITAR,NGLEGOK,KRENCENG,1,-8.0447382,2,112.1986189,0,4,75,100.0,0,100,100,100,0.0,57.14285714285714,58.92857142857143,100,100,100,100.0,100,100,100,100.0,83.57142857142857,Tinggi,0,Digital Lengkap
3505170004,BLITAR,NGLEGOK,KEMLOKO,1,-8.0303625,2,112.1946093,0,6,75,100.0,0,100,100,100,0.0,85.71428571428571,64.64285714285714,100,100,100,100.0,100,100,100,100.0,85.85714285714286,Tinggi,0,Digital Lengkap
3505170005,BLITAR,NGLEGOK,DAYU,1,-8.0298957,2,112.1812645,3,6,75,100.0,100,100,100,100,75.0,85.71428571428571,83.39285714285714,100,100,100,0.0,100,100,0,70.0,78.35714285714286,Tinggi,4,"Infrastruktur Maju, SID minim"
3505170006,BLITAR,NGLEGOK,NGORAN,1,-8.0217465,2,112.1871385,0,3,75,100.0,0,100,100,100,0.0,42.857142857142854,56.07142857142857,100,100,100,100.0,100,100,100,100.0,82.42857142857143,Tinggi,0,Digital Lengkap
3505170007,BLITAR,NGLEGOK,NGLEGOK,1,-8.0314141,2,112.2169889,3,6,75,100.0,100,100,100,100,75.0,85.71428571428571,83.39285714285714,100,100,100,0.0,100,100,0,70.0,78.35714285714286,Tinggi,4,"Infrastruktur Maju, SID minim"
3505170008,BLITAR,NGLEGOK,MODANGAN,2,-8.0186376,2,112.2242762,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,0,100,100,50.0,100,100,100,85.0,69.71428571428571,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3505170009,BLITAR,NGLEGOK,PENATARAN,1,-8.0148933,2,112.2114383,3,5,75,100.0,100,100,100,100,75.0,71.42857142857143,80.53571428571428,0,100,100,100.0,100,100,100,100.0,82.21428571428572,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505170010,BLITAR,NGLEGOK,KEDAWUNG,2,-8.1091023,2,112.1694213,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,0,100,100,0.0,100,100,0,70.0,64.71428571428571,Sedang,4,"Infrastruktur Maju, SID minim"
3505170011,BLITAR,NGLEGOK,SUMBERASRI,2,-7.9817046,2,112.1878399,4,5,75,100.0,100,100,100,100,100.0,71.42857142857143,86.78571428571428,0,100,100,0.0,100,100,0,70.0,69.71428571428572,Sedang,4,"Infrastruktur Maju, SID minim"
3505180001,BLITAR,SANANKULON,PLOSOARANG,1,-8.1369863,2,112.1503264,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,0,100,100,50.0,100,100,100,85.0,67.21428571428572,Sedang,2,Digital Administrasi (Tanpa Akses Publik)
3505180002,BLITAR,SANANKULON,TULISKRIYO,1,-8.1342775,2,112.1503877,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3505180003,BLITAR,SANANKULON,BENDOWULUNG,1,-8.1230681,2,112.1425629,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3505180004,BLITAR,SANANKULON,PURWOREJO,1,-8.1163464,2,112.1294377,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,0,100,100,100.0,100,100,100,100.0,79.71428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505180005,BLITAR,SANANKULON,BENDOSARI,1,-8.108514,2,112.120513,1,4,75,100.0,100,100,100,100,25.0,57.14285714285714,65.17857142857143,0,100,100,100.0,100,100,100,100.0,76.07142857142857,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505180006,BLITAR,SANANKULON,SANANKULON,1,-8.0977875,2,112.12939,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,0.0,100,100,0,70.0,72.21428571428571,Sedang,4,"Infrastruktur Maju, SID minim"
3505180007,BLITAR,SANANKULON,KALIPUCUNG,1,-8.0864039,2,112.1255822,3,5,75,100.0,100,100,100,100,75.0,71.42857142857143,80.53571428571428,0,100,100,100.0,100,100,100,100.0,82.21428571428572,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505180008,BLITAR,SANANKULON,SUMBER,1,-8.0643157,2,112.1424418,0,5,75,100.0,0,100,100,100,0.0,71.42857142857143,61.785714285714285,100,100,100,100.0,100,100,100,100.0,84.71428571428572,Tinggi,0,Digital Lengkap
3505180009,BLITAR,SANANKULON,SUMBERJO,1,-8.0750726,2,112.1527843,2,5,75,100.0,100,100,100,100,50.0,71.42857142857143,74.28571428571428,100,100,100,50.0,100,100,100,85.0,82.21428571428571,Tinggi,0,Digital Lengkap
3505180010,BLITAR,SANANKULON,JEDING,1,-8.0671442,2,112.168276,0,6,100,100.0,0,100,100,100,0.0,85.71428571428571,72.14285714285714,100,100,100,50.0,100,100,100,85.0,81.35714285714286,Tinggi,0,Digital Lengkap
3505180011,BLITAR,SANANKULON,GLEDUG,1,-8.0578017,2,112.16395,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,0,100,100,100.0,100,100,100,100.0,77.21428571428571,Tinggi,2,Digital Administrasi (Tanpa Akses Publik)
3505180012,BLITAR,SANANKULON,SUMBERINGIN,1,-8.0557382,2,112.1512595,3,5,75,100.0,100,100,100,100,75.0,71.42857142857143,80.53571428571428,100,100,100,100.0,100,100,100,100.0,92.21428571428572,Tinggi,0,Digital Lengkap
3505190001,BLITAR,PONGGOK,BENDO,1,-8.0799239,2,112.120593,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,100.0,100,100,100,100.0,87.21428571428571,Tinggi,0,Digital Lengkap
3505190002,BLITAR,PONGGOK,JATILENGGER,1,-8.0673597,2,112.11164,1,5,75,100.0,100,100,100,100,25.0,71.42857142857143,68.03571428571428,100,100,100,50.0,100,100,100,85.0,79.71428571428571,Tinggi,0,Digital Lengkap
