IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,skor_akses_dasar,skor_konektivitas,skor_pengelolaan_lingkungan,skor_kesejahteraan,skor_kelembagaan_ekonomi,skor_produktivitas_ekonomi,skor_akses_kesehatan,skor_kualitas_kesehatan,skor_program_kesehatan,skor_pendidikan_dasar,skor_pendidikan_lanjut,skor_literasi_masyarakat,skor_kualitas_lingkungan,skor_ketahanan_bencana,skor_digital_readiness,sektor_pertanian,sektor_industri,sektor_jasa,ada_pades,ada_bumdes,ada_sid,kelengkapan_pendidikan,ada_vokasi,ada_mitigasi_bencana,ada_literasi_digital,cluster,label
3503080010,TRENGGALEK,GANDUSARI,KRANDEGAN,1,-8.1094663,2,111.7467553,1173,4692,100.0,75.0,0.0,67.93150599500942,56.666666666666664,0.0,18.115942028985508,100.0,100.0,100.0,0.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503080011,TRENGGALEK,GANDUSARI,SUKORAME,1,-8.1175614,2,111.7536879,2234,8936,100.0,75.0,6.25,86.84522455941769,50.83333333333333,2.7272727272727275,12.309758281110117,100.0,60.0,100.0,0.0,0.0,50.0,100.0,68.75,1,0,0,1,1,1,1,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503090001,TRENGGALEK,DURENAN,NGADISUKO,1,-8.1305126,2,111.7952308,1884,7536,100.0,100.0,21.25,89.39294985812239,64.16666666666666,15.454545454545453,13.933121019108281,100.0,100.0,100.0,40.0,0.0,50.0,75.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503090002,TRENGGALEK,DURENAN,DURENAN,1,-8.1201301,2,111.8056225,1357,5428,100.0,100.0,25.0,48.024580691064,73.33333333333333,65.0,20.265291083271926,100.0,100.0,100.0,80.0,0.0,83.33500000000001,75.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503090003,TRENGGALEK,DURENAN,PANDEAN,1,-8.1198112,2,111.8068186,791,3164,70.0,100.0,0.0,62.10426839324133,71.66666666666666,49.54545454545455,26.86472819216182,100.0,60.0,100.0,60.0,40.0,50.0,75.0,75.0,1,0,0,1,1,1,3,1,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503090004,TRENGGALEK,DURENAN,PANGGUNGSARI,1,-8.122213379,2,111.8148552,693,2772,100.0,75.0,46.25,88.12615420837943,43.33333333333333,2.7272727272727275,25.252525252525253,100.0,100.0,100.0,0.0,0.0,50.0,50.0,68.75,1,0,0,1,1,1,1,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503090005,TRENGGALEK,DURENAN,MALASAN,1,-8.125443211,2,111.8271555,2182,8728,70.0,75.0,21.25,91.38030626309488,43.33333333333333,8.18181818181818,10.311640696608617,100.0,100.0,100.0,0.0,40.0,50.0,100.0,68.75,1,0,0,1,1,1,1,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503090006,TRENGGALEK,DURENAN,KARANGANOM,2,-8.107519987,2,111.8346217,1007,4028,70.0,75.0,0.0,75.48587348482705,50.83333333333333,2.7272727272727275,7.447864945382324,100.0,100.0,100.0,0.0,40.0,50.0,50.0,68.75,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503090007,TRENGGALEK,DURENAN,BARUHARJO,1,-8.0966716,2,111.8264679,1352,5408,100.0,100.0,21.25,73.0467213502341,64.16666666666666,2.7272727272727275,10.170118343195266,100.0,100.0,100.0,100.0,0.0,100.0,50.0,75.0,0,1,0,1,1,1,4,1,0,1,0,Desa Industri Moderen dengan Infrastruktur Kuat tapi Minim Pendidikan Lanjut
3503090008,TRENGGALEK,DURENAN,KAMULAN,1,-8.098827439,2,111.8168212,2066,8264,100.0,100.0,21.25,93.17225130665769,85.0,38.63636363636363,7.260406582768636,100.0,100.0,100.0,60.0,0.0,50.0,75.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503090009,TRENGGALEK,DURENAN,SUMBERGAYAM,1,-8.1094645,2,111.8188702,845,3380,70.0,100.0,15.0,70.78612378606019,50.83333333333333,45.0,7.396449704142012,100.0,100.0,100.0,60.0,0.0,100.0,75.0,68.75,0,0,1,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503090010,TRENGGALEK,DURENAN,PAKIS,1,-8.1141206,2,111.8042536,1098,4392,100.0,75.0,15.0,87.15288815988595,56.666666666666664,3.6363636363636362,7.9690346083788715,100.0,100.0,100.0,0.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503090011,TRENGGALEK,DURENAN,SEMARUM,1,-8.1093925,2,111.7959475,1001,4004,100.0,75.0,21.25,81.79778584691134,64.16666666666666,3.6363636363636362,13.736263736263737,100.0,100.0,100.0,0.0,0.0,50.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503090012,TRENGGALEK,DURENAN,KENDALREJO,1,-8.1196739,2,111.7937945,1453,5812,100.0,100.0,21.25,55.503723100224384,79.16666666666666,3.6363636363636362,12.044046799724708,100.0,100.0,100.0,100.0,0.0,50.0,75.0,68.75,0,0,1,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503090013,TRENGGALEK,DURENAN,GADOR,1,-8.0900723,2,111.809828,1725,6900,99.9768115942029,75.0,15.0,81.94142931343968,13.333333333333332,48.63636363636363,7.971014492753624,100.0,100.0,100.0,0.0,0.0,50.0,75.0,68.75,1,0,0,0,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503090014,TRENGGALEK,DURENAN,SUMBEREJO,2,-8.074244118,2,111.8033676,1405,5620,100.0,75.0,21.25,47.7085972699984,43.33333333333333,0.0,5.338078291814947,80.0,100.0,100.0,0.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,2,0,0,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503100001,TRENGGALEK,POGALAN,NGADIREJO,2,-8.1344984,2,111.7714367,2052,8208,100.0,75.0,15.0,0.0,56.666666666666664,55.0,10.964912280701753,100.0,60.0,100.0,40.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503100002,TRENGGALEK,POGALAN,KEDUNGLURAH,1,-8.1144436,2,111.7754913,1881,7524,100.0,100.0,15.0,53.129556085708295,58.33333333333333,45.90909090909091,22.59436469962786,100.0,60.0,100.0,80.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503100003,TRENGGALEK,POGALAN,BENDOREJO,1,-8.0945691,2,111.7487385,3120,12480,100.0,100.0,33.75,73.24959549060867,73.33333333333333,58.63636363636363,11.618589743589745,100.0,60.0,100.0,40.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503100004,TRENGGALEK,POGALAN,WONOCOYO,1,-8.1023354,2,111.7223685,1351,5404,100.0,100.0,15.0,14.294739276840914,50.83333333333333,5.454545454545455,12.953367875647668,100.0,60.0,100.0,0.0,0.0,100.0,62.5,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503100005,TRENGGALEK,POGALAN,NGETAL,1,-8.0942098,2,111.7309914,1590,6360,70.0,100.0,15.0,42.70309318477435,65.83333333333333,45.0,18.867924528301888,100.0,60.0,100.0,100.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503100006,TRENGGALEK,POGALAN,NGADIRENGGO,1,-8.0769703,2,111.7420733,2659,10636,100.0,100.0,15.0,74.57996721745015,50.83333333333333,55.90909090909091,14.103046257991728,100.0,60.0,100.0,80.0,0.0,33.335,75.0,75.0,1,0,0,1,1,1,4,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503100007,TRENGGALEK,POGALAN,GEMBLEB,1,-8.0738652,2,111.7509355,1507,6028,100.0,75.0,15.0,77.76904054342573,50.83333333333333,49.54545454545455,11.612475116124752,100.0,60.0,100.0,0.0,40.0,50.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503100008,TRENGGALEK,POGALAN,NGULANWETAN,2,-8.054316274,2,111.7607683,1402,5608,70.0,75.0,15.0,0.0,43.33333333333333,40.45454545454545,8.91583452211127,100.0,60.0,100.0,0.0,0.0,50.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503100009,TRENGGALEK,POGALAN,NGULANKULON,1,-8.0627596,2,111.7423447,1385,5540,100.0,75.0,50.0,83.02511576360382,50.83333333333333,35.90909090909091,6.31768953068592,100.0,100.0,100.0,40.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503100010,TRENGGALEK,POGALAN,POGALAN,1,-8.0530964,2,111.7380888,2082,8328,100.0,75.0,15.0,96.3300577488435,58.33333333333333,44.09090909090909,16.21037463976945,100.0,60.0,100.0,0.0,0.0,100.0,62.5,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503110001,TRENGGALEK,TRENGGALEK,KARANGSOKO,1,-8.0808629,2,111.7083476,2774,11096,100.0,100.0,15.0,98.09307919965141,65.83333333333333,38.63636363636363,16.22206200432588,100.0,100.0,100.0,100.0,0.0,50.0,62.5,75.0,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503110002,TRENGGALEK,TRENGGALEK,SAMBIREJO,1,-8.0776338,2,111.7185643,1228,4912,69.96742671009773,75.0,15.0,35.385199916527355,64.16666666666666,4.545454545454546,9.161237785016286,100.0,100.0,100.0,40.0,40.0,75.0,50.0,75.0,0,0,1,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503110003,TRENGGALEK,TRENGGALEK,KELUTAN,1,-8.0678568,2,111.7062974,1467,5868,100.0,100.0,15.0,21.472357279957237,30.0,65.0,19.59781867757328,100.0,100.0,100.0,100.0,40.0,50.0,37.5,75.0,0,0,1,0,0,0,4,1,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3503110004,TRENGGALEK,TRENGGALEK,TAMANAN,1,-8.0568631,2,111.7033287,1846,7384,100.0,100.0,15.0,61.7927172252296,0.0,65.0,21.668472372697725,100.0,100.0,100.0,0.0,0.0,50.0,37.5,75.0,0,0,1,0,0,0,2,0,0,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3503110005,TRENGGALEK,TRENGGALEK,NGANTRU,1,-8.0544093,2,111.7046123,2215,8860,100.0,100.0,15.0,72.13800744833053,22.5,52.27272727272727,27.08803611738149,100.0,60.0,100.0,100.0,40.0,50.0,50.0,75.0,0,0,1,0,0,0,4,1,0,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3503110006,TRENGGALEK,TRENGGALEK,SUMBERGEDONG,1,-8.0520933,2,111.7141166,3040,12160,100.0,100.0,15.0,92.26637675414187,0.0,35.90909090909091,29.93421052631579,100.0,100.0,100.0,100.0,0.0,50.0,75.0,75.0,0,0,1,0,0,0,4,1,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3503110007,TRENGGALEK,TRENGGALEK,SURODAKAN,1,-8.0487622,2,111.713701,3343,13372,100.0,100.0,15.0,57.80398205071723,30.0,30.0,17.574035297636854,100.0,100.0,100.0,100.0,0.0,50.0,75.0,75.0,0,0,1,0,0,0,4,1,1,1,3,Desa Jasa Perkotaan Digital dengan Minim Kelembagaan Ekonomi Lokal
3503110008,TRENGGALEK,TRENGGALEK,REJOWINANGUN,1,-8.0481221,2,111.7328252,1673,6692,100.0,100.0,15.0,53.62599617307306,50.83333333333333,37.72727272727273,9.713090257023312,100.0,100.0,100.0,60.0,0.0,33.335,50.0,75.0,0,0,1,1,1,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503110009,TRENGGALEK,TRENGGALEK,PARAKAN,1,-8.0415588,2,111.734473,2004,8016,100.0,100.0,15.0,82.40253393158031,43.33333333333333,38.63636363636363,11.227544910179642,100.0,100.0,100.0,40.0,0.0,83.33500000000001,75.0,68.75,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503110010,TRENGGALEK,TRENGGALEK,NGARES,1,-8.0290762,2,111.7084241,1684,6736,100.0,75.0,15.0,26.356067475902023,58.33333333333333,48.63636363636363,14.10332541567696,100.0,100.0,100.0,40.0,75.0,100.0,37.5,75.0,0,0,1,1,1,1,3,0,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503110011,TRENGGALEK,TRENGGALEK,SUMBERDADI,1,-8.0171862,2,111.7148891,1273,5092,70.0,68.75,0.0,0.0,43.33333333333333,65.0,13.747054202670856,100.0,100.0,100.0,0.0,40.0,100.0,25.0,60.0,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503110012,TRENGGALEK,TRENGGALEK,SUKOSARI,1,-8.0229863,2,111.7367544,1191,4764,100.0,100.0,15.0,70.39015784961119,43.33333333333333,44.09090909090909,15.743073047858942,100.0,100.0,100.0,0.0,0.0,66.67,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503110013,TRENGGALEK,TRENGGALEK,DAWUHAN,2,-8.0078437,2,111.7371285,1919,7676,70.0,75.0,15.0,66.61525014659262,58.33333333333333,40.45454545454545,9.770713913496612,100.0,100.0,100.0,0.0,0.0,100.0,37.5,93.75,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120001,TRENGGALEK,TUGU,DUREN,2,-8.0443398,2,111.6020825,1054,4216,100.0,93.75,46.25,79.36722147309956,43.33333333333333,6.363636363636363,5.9297912713472485,100.0,100.0,100.0,0.0,0.0,100.0,75.0,53.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503120002,TRENGGALEK,TUGU,NGEPEH,1,-8.0605896,2,111.6344193,1398,5592,70.0,75.0,46.25,93.69361194543758,43.33333333333333,4.545454545454546,21.45922746781116,100.0,100.0,100.0,0.0,0.0,75.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120003,TRENGGALEK,TUGU,TUMPUK,1,-8.0559633,2,111.6460067,769,3076,70.0,75.0,15.0,69.4275491971278,43.33333333333333,5.454545454545455,11.378413524057217,100.0,60.0,100.0,0.0,0.0,50.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120004,TRENGGALEK,TUGU,GONDANG,1,-8.0431009,2,111.6536666,2102,8408,70.0,100.0,81.25,79.30832676750423,43.33333333333333,30.0,8.920076117982873,100.0,60.0,100.0,100.0,100.0,33.335,75.0,68.75,0,0,1,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503120005,TRENGGALEK,TUGU,NGLONGSOR,1,-8.0463668,2,111.6627866,1736,6944,70.0,100.0,46.25,73.25306799070725,60.0,65.0,15.841013824884794,100.0,60.0,100.0,100.0,0.0,33.335,50.0,68.75,0,0,1,1,0,1,4,1,0,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503120006,TRENGGALEK,TUGU,BANARAN,1,-8.0415657,2,111.6696379,763,3052,70.0,75.0,81.25,93.06710576649154,43.33333333333333,12.727272727272727,8.191349934469201,100.0,100.0,100.0,0.0,0.0,33.335,62.5,68.75,1,0,0,1,1,1,1,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120007,TRENGGALEK,TUGU,WINONG,1,-8.0299431,2,111.6452377,917,3668,70.0,75.0,46.25,76.28467986111988,43.33333333333333,36.81818181818182,8.178844056706652,100.0,100.0,100.0,0.0,0.0,75.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120008,TRENGGALEK,TUGU,SUKOREJO,1,-8.0410111,2,111.6439987,728,2912,70.0,100.0,15.0,79.00873690409937,43.33333333333333,6.363636363636363,15.453296703296704,100.0,100.0,100.0,0.0,40.0,75.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120009,TRENGGALEK,TUGU,JAMBU,1,-8.0334265,2,111.6378611,1510,6040,70.0,100.0,40.0,78.98093390662135,43.33333333333333,36.81818181818182,18.211920529801326,100.0,100.0,100.0,0.0,0.0,75.0,75.0,68.75,1,0,0,1,1,1,1,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120010,TRENGGALEK,TUGU,NGLINGGIS,2,-8.0402918,2,111.6015715,793,3172,70.0,68.75,21.25,67.38810071355664,43.33333333333333,44.09090909090909,9.457755359394705,100.0,100.0,100.0,0.0,0.0,100.0,100.0,60.0,1,0,0,1,1,1,1,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120011,TRENGGALEK,TUGU,GADING,2,-8.0216082,2,111.5942344,465,1860,70.0,56.25,46.25,68.40024910294528,43.33333333333333,35.90909090909091,21.50537634408602,100.0,100.0,100.0,0.0,0.0,100.0,62.5,42.5,1,0,0,1,1,1,1,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120012,TRENGGALEK,TUGU,PUCANGANAK,2,-8.0273865,2,111.6132495,1204,4816,70.0,100.0,46.25,82.91408817775529,85.0,4.545454545454546,22.840531561461795,100.0,100.0,100.0,0.0,0.0,100.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120013,TRENGGALEK,TUGU,DERMOSARI,1,-8.0501992,2,111.6654668,1021,4084,70.0,100.0,40.0,68.33834949296084,43.33333333333333,4.545454545454546,9.79431929480901,100.0,100.0,100.0,40.0,40.0,100.0,75.0,68.75,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120014,TRENGGALEK,TUGU,TEGAREN,1,-8.0243581,2,111.643963,614,2456,70.0,75.0,40.0,91.38469332220365,56.666666666666664,43.18181818181818,12.21498371335505,100.0,100.0,100.0,0.0,0.0,75.0,62.5,68.75,1,0,0,1,1,1,1,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503120015,TRENGGALEK,TUGU,PRAMBON,1,-8.0225939,2,111.6688481,3250,13000,70.0,75.0,15.0,92.22354437924173,79.16666666666666,39.54545454545455,6.153846153846153,100.0,100.0,100.0,40.0,75.0,50.0,75.0,68.75,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3503130001,TRENGGALEK,BENDUNGAN,MASARAN,2,-7.9504002,2,111.6574047,909,3636,100.0,75.0,0.0,94.18063993380973,64.16666666666666,44.09090909090909,4.125412541254125,100.0,60.0,100.0,0.0,0.0,50.0,100.0,81.25,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503130002,TRENGGALEK,BENDUNGAN,SENGON,2,-7.9917132,2,111.6853832,802,3208,100.0,75.0,0.0,75.08269019040223,56.666666666666664,37.72727272727273,4.675810473815461,100.0,60.0,100.0,0.0,0.0,50.0,100.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503130003,TRENGGALEK,BENDUNGAN,SUMURUP,2,-7.979474,2,111.6983718,2261,9044,100.0,75.0,17.5,78.68379475091204,50.83333333333333,44.09090909090909,13.821318000884565,100.0,60.0,100.0,100.0,0.0,50.0,100.0,68.75,1,0,0,1,1,1,4,1,1,1,1,Desa Agraris dengan Ekosistem Pendidikan Lanjut Terbaik
3503130004,TRENGGALEK,BENDUNGAN,SRABAH,2,-7.9930656,2,111.702992,877,3508,100.0,75.0,60.0,74.5328347388389,56.666666666666664,46.81818181818181,5.701254275940707,100.0,100.0,100.0,0.0,0.0,50.0,75.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503130005,TRENGGALEK,BENDUNGAN,DEPOK,2,-7.9816977,2,111.7344203,1700,6800,100.0,75.0,0.0,87.89915421530434,77.5,12.727272727272727,7.352941176470587,100.0,60.0,100.0,40.0,0.0,50.0,100.0,68.75,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503130006,TRENGGALEK,BENDUNGAN,SURENLOR,2,-7.9565089,2,111.6910306,1143,4572,100.0,75.0,0.0,83.54490661948645,50.83333333333333,46.81818181818181,6.561679790026247,100.0,60.0,100.0,40.0,0.0,50.0,75.0,68.75,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503130007,TRENGGALEK,BENDUNGAN,DOMPYONG,2,-7.9367194,2,111.7093346,1324,5296,100.0,100.0,0.0,86.23835621809535,70.0,41.36363636363636,10.385196374622357,100.0,60.0,100.0,40.0,40.0,50.0,62.5,75.0,1,0,0,1,1,1,3,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3503130008,TRENGGALEK,BENDUNGAN,BOTOPUTIH,2,-7.9213615,2,111.7311131,1621,6484,100.0,75.0,0.0,86.22165087351124,56.666666666666664,37.72727272727273,6.9401603948180135,100.0,60.0,100.0,0.0,0.0,50.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3504010001,TULUNGAGUNG,BESUKI,SEDAYUGUNUNG,2,-8.2067946,2,111.7482968,382,1528,100.0,75.0,21.25,24.60729589639874,58.33333333333333,54.31818181818182,16.36125654450262,20.224519419791566,100.0,100.0,0.0,40.0,50.0,75.0,75.0,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3504010002,TULUNGAGUNG,BESUKI,KEBOIRENG,1,-8.2118343,2,111.7699225,1094,4376,100.0,75.0,15.0,28.008026384077525,77.5,30.0,12.568555758683729,52.17034298398583,100.0,100.0,0.0,0.0,33.335,100.0,68.75,1,0,0,1,1,1,2,0,1,1,2,"Desa Agraris Dasar – Terpenuhi Akses Dasar, Minim Vokasi dan Pendidikan Lanjut"
3504010003,TULUNGAGUNG,BESUKI,BESUKI,1,-8.2190873,2,111.7862442,1382,5528,70.0,75.0,15.0,67.67770776550176,50.83333333333333,35.90909090909091,21.70767004341534,20.0,100.0,100.0,80.0,0.0,33.335,100.0,75.0,1,0,0,1,1,1,4,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3504010004,TULUNGAGUNG,BESUKI,BESOLE,1,-8.2241406,2,111.8203772,3665,14660,70.0,100.0,21.25,94.22668671195966,50.83333333333333,70.9090909090909,10.572987721691678,73.76964977308604,100.0,100.0,40.0,35.0,33.335,100.0,75.0,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3504010005,TULUNGAGUNG,BESUKI,TANGGULWELAHAN,1,-8.2090291,2,111.7832472,1675,6700,70.0,75.0,40.0,91.22753184051913,50.83333333333333,37.72727272727273,11.940298507462689,95.45587391410157,100.0,100.0,40.0,35.0,83.33500000000001,50.0,75.0,1,0,0,1,1,1,3,0,1,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3504010006,TULUNGAGUNG,BESUKI,TANGGULTURUS,1,-8.2074343,2,111.7732735,1392,5568,70.0,75.0,15.0,17.663580097975952,77.5,4.545454545454546,5.387931034482758,100.0,60.0,100.0,0.0,0.0,33.335,50.0,68.75,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3504010007,TULUNGAGUNG,BESUKI,TANGGULKUNDUNG,1,-8.1915874,2,111.7872103,1430,5720,70.0,75.0,15.0,85.20336139813438,58.33333333333333,36.81818181818182,10.48951048951049,80.0,100.0,100.0,0.0,0.0,33.335,50.0,75.0,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3504010008,TULUNGAGUNG,BESUKI,WATESKROYO,1,-8.178781,2,111.7809707,998,3992,70.0,75.0,15.0,83.50986947175741,50.83333333333333,39.54545454545455,12.525050100200401,100.0,100.0,100.0,0.0,40.0,50.0,50.0,68.75,0,0,1,1,1,0,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
3504010009,TULUNGAGUNG,BESUKI,SIYOTOBAGUS,2,-8.1774,2,111.7633068,1086,4344,70.0,75.0,15.0,71.85701743312032,58.33333333333333,45.90909090909091,9.208103130755065,100.0,100.0,100.0,0.0,40.0,16.67,50.0,75.0,1,0,0,1,1,1,2,0,0,1,5,Desa Agraris dengan Kesejahteraan Tinggi tapi Akses Listrik/Air Terbatas
